source,time_index,time,lift_cost,second_lift_cost,lift_cost_margin,permutation_count,permutation_cost,second_permutation_cost,permutation_cost_margin,component_cut_margin_fractional,lift_signature,permutation_signature,translation_x,translation_y,translation_z,temporal_lift_change,temporal_permutation_change,temporal_path_consistency_jump_rms,perturbation_lift_change,perturbation_permutation_change,perturbation_target_displacement_jump_rms,confirmed_branch_event
6,25,0.78125,0.7106884717941284,9.83236026763916,9.121671676635742,1,0.7106884717941284,inf,inf,0.21093520522117615,"0,0,0,0,0,0,0,0,0,0,0,0","0,1,2,3",0.2352842092514038,0.9981458187103271,0.19457972049713135,False,False,1.5423163191030653e-08,False,False,0.00010000592010328546,False
7,25,0.78125,0.39724478125572205,10.72179126739502,10.324546813964844,1,0.39724478125572205,inf,inf,0.27809852361679077,"0,0,0,-1,-1,0,-1,-1,0,0,-1,0","0,1,2,3",0.8188601732254028,0.8888440728187561,0.008989375084638596,False,False,2.2268723753882114e-08,False,False,0.00010000887414207682,False
8,25,0.78125,0.31500542163848877,10.738398551940918,10.423393249511719,1,0.31500542163848877,inf,inf,0.19633930921554565,"0,0,0,0,0,-1,0,-1,-1,0,-1,-1","0,1,2,3",0.19701331853866577,0.7961388826370239,0.7484349608421326,True,False,2.4004528142995696e-08,False,False,9.999355097534135e-05,False
9,25,0.78125,0.9555624723434448,9.320320129394531,8.364757537841797,1,0.9555624723434448,inf,inf,0.32470202445983887,"0,0,0,0,0,0,0,0,0,0,0,0","0,1,2,3",0.0914093405008316,0.015998955816030502,0.9113662838935852,False,False,1.7429671927970958e-08,False,False,0.0001000023476080969,False
10,25,0.78125,1.1923478841781616,9.094308853149414,7.901960849761963,1,1.1923478841781616,inf,inf,0.23779964447021484,"0,0,0,-1,0,0,-1,0,0,0,0,0","0,1,2,3",0.7843661308288574,0.0048063211143016815,0.05516666918992996,False,False,3.6098011690910425e-08,False,False,0.00010000672045862302,False
11,25,0.78125,0.28614211082458496,10.526970863342285,10.240828514099121,1,0.28614211082458496,inf,inf,0.35664618015289307,"0,0,0,0,0,0,0,0,0,0,0,0","0,1,2,3",0.9853675365447998,0.9642666578292847,0.8953009843826294,False,False,1.4569444317658053e-08,False,False,9.999690519180149e-05,False
12,25,0.78125,0.8915663957595825,8.536639213562012,7.645072937011719,1,0.8915663957595825,inf,inf,0.17926755547523499,"0,0,0,0,0,0,0,0,0,0,-1,0","0,1,2,3",0.8741403222084045,0.2866254448890686,0.15150147676467896,False,False,2.7841197791644845e-08,False,False,0.00010000295151257887,False
13,25,0.78125,0.37129104137420654,9.393043518066406,9.02175235748291,1,0.37129104137420654,inf,inf,0.255685955286026,"0,0,0,0,-1,0,0,-1,0,0,-1,0","0,1,2,3",0.14150606095790863,0.8551894426345825,0.2199690341949463,False,False,1.7315255007588348e-08,False,False,0.00010000482870964333,False
14,25,0.78125,1.147475004196167,9.914060592651367,8.766585350036621,1,1.147475004196167,inf,inf,0.33963543176651,"0,0,0,-1,0,0,-1,0,0,-1,0,0","0,1,2,3",0.9905605912208557,0.9568978548049927,0.9164091944694519,False,False,2.50131364509798e-08,False,False,0.00010000433394452557,False
15,25,0.78125,0.9643875360488892,10.716415405273438,9.75202751159668,1,0.9643875360488892,inf,inf,0.295968234539032,"0,0,0,0,0,0,0,0,0,0,0,0","0,1,2,3",0.9319946765899658,0.08321961015462875,0.14836257696151733,False,False,9.61114032804744e-09,False,False,9.999685426009819e-05,False
16,25,0.78125,0.9805591106414795,9.604527473449707,8.623968124389648,1,0.9805591106414795,inf,inf,0.27180129289627075,"0,0,0,0,0,0,0,0,0,0,0,0","0,1,2,3",0.16820429265499115,0.15598903596401215,0.9662339687347412,False,False,1.7029032406412625e-08,False,False,0.00010000293696066365,False
17,25,0.78125,0.9433218240737915,9.129015922546387,8.185693740844727,1,0.9433218240737915,inf,inf,0.22327634692192078,"0,0,0,0,0,0,0,0,0,0,0,0","0,1,2,3",0.031746942549943924,0.22387315332889557,0.9677280783653259,False,False,1.8830515813306192e-08,False,False,0.00010000322799896821,False
18,25,0.78125,0.2700362503528595,10.972673416137695,10.70263671875,1,0.2700362503528595,inf,inf,0.21431952714920044,"0,0,0,-1,-1,0,-1,-1,0,-1,-1,0","0,1,2,3",0.8162645101547241,0.7721354961395264,0.1415753960609436,False,False,1.4458014341300895e-08,False,False,9.999509347835556e-05,False
19,25,0.78125,0.8914967179298401,10.503992080688477,9.612495422363281,1,0.8914967179298401,inf,inf,0.18968826532363892,"0,0,0,0,0,0,0,0,0,0,0,0","0,1,2,3",0.2701370120048523,0.03325904533267021,0.10328320413827896,False,False,2.4004528142995696e-08,False,False,0.00010000488691730425,False
20,25,0.78125,1.050877332687378,9.580336570739746,8.529458999633789,1,1.050877332687378,inf,inf,0.26778140664100647,"0,0,0,0,0,0,0,0,0,0,0,0","0,1,2,3",0.03264439478516579,0.0024020858108997345,0.16443677246570587,False,False,1.9785582949793934e-08,False,False,9.9993369076401e-05,False
21,25,0.78125,0.49715471267700195,9.013899803161621,8.516744613647461,1,0.49715471267700195,inf,inf,0.22097724676132202,"0,0,0,0,-1,0,0,-1,0,0,-1,0","0,1,2,3",0.02545856311917305,0.8868070840835571,0.7723777294158936,False,False,3.2607374578219606e-08,False,False,9.999802568927407e-05,False
22,25,0.78125,0.48277491331100464,9.689949989318848,9.207175254821777,1,0.48277491331100464,inf,inf,0.1615317463874817,"0,0,0,0,0,0,-1,0,0,0,0,-1","0,1,2,3",0.27627718448638916,0.9259963631629944,0.30147022008895874,False,False,1.929546655787817e-08,False,False,9.999687608797103e-05,False
23,25,0.78125,0.6696677207946777,10.765636444091797,10.095968246459961,1,0.6696677207946777,inf,inf,0.15704503655433655,"0,0,0,0,-1,0,-1,-1,0,0,-1,0","0,1,2,3",0.32215777039527893,0.8451176285743713,0.8781768083572388,True,False,2.4184519276104766e-08,False,False,9.9991935712751e-05,False
24,25,0.78125,0.6194123029708862,9.516199111938477,8.8967866897583,1,0.6194123029708862,inf,inf,0.14023807644844055,"0,0,0,-1,0,-1,-1,0,-1,-1,-1,-1","0,1,2,3",0.8660844564437866,0.3231946527957916,0.7900382280349731,False,False,2.2730123561132132e-08,False,False,0.00010000586189562455,False
25,25,0.78125,0.8663375377655029,9.618176460266113,8.751838684082031,1,0.8663375377655029,inf,inf,0.21339216828346252,"0,0,0,0,0,0,-1,0,0,0,0,0","0,1,2,3",0.24733345210552216,0.045308295637369156,0.2266903817653656,False,False,1.6642641043063122e-08,False,False,0.00010000314068747684,False
26,25,0.78125,1.5492613315582275,9.601524353027344,8.052263259887695,1,1.5492613315582275,inf,inf,0.3030441999435425,"0,0,0,-1,0,0,-1,0,0,-1,0,0","0,1,2,3",0.865871787071228,0.04467810317873955,0.03470753878355026,False,False,2.1801701777235394e-08,False,False,0.00010000307520385832,False
27,25,0.78125,0.6265178918838501,9.543242454528809,8.91672420501709,1,0.6265178918838501,inf,inf,0.3495340943336487,"0,0,0,0,0,0,0,0,0,0,0,0","0,1,2,3",0.9617732763290405,0.07141907513141632,0.9107033610343933,False,False,1.7087824488726255e-08,False,False,9.99947587843053e-05,False
28,25,0.78125,0.2613459825515747,10.287487030029297,10.026141166687012,1,0.2613459825515747,inf,inf,0.3328644633293152,"0,0,0,0,0,0,0,0,0,0,0,0","0,1,2,3",0.12460474669933319,0.03787688538432121,0.11374559998512268,False,False,1.4560139760533275e-08,False,False,9.999480244005099e-05,False
29,25,0.78125,0.7630974650382996,10.262215614318848,9.499117851257324,1,0.7630974650382996,inf,inf,0.20000123977661133,"0,0,0,-1,0,0,-1,0,0,-1,-1,0","0,1,2,3",0.8481851816177368,0.2797088027000427,0.05607471615076065,False,False,1.696098372860888e-08,False,False,9.999554458772764e-05,False
30,25,0.78125,0.3300441801548004,10.34708023071289,10.017036437988281,1,0.3300441801548004,inf,inf,0.26386648416519165,"0,0,0,-1,0,0,-1,0,0,-1,0,0","0,1,2,3",0.8150249123573303,0.17481233179569244,0.8209531903266907,False,False,2.5702927786142027e-08,False,False,0.00010000442853197455,False
31,25,0.78125,0.6573573350906372,10.101147651672363,9.443790435791016,1,0.6573573350906372,inf,inf,0.16828811168670654,"0,0,0,0,0,0,-1,-1,0,0,-1,0","0,1,2,3",0.31742146611213684,0.8021235466003418,0.854218602180481,False,False,2.5759110400258578e-08,False,False,0.00010000081965699792,False
32,25,0.78125,0.7533474564552307,8.998005867004395,8.244658470153809,1,0.7533474564552307,inf,inf,0.22758182883262634,"0,0,0,0,-1,0,0,-1,0,0,-1,0","0,1,2,3",0.22479307651519775,0.8251957893371582,0.865938663482666,False,False,2.812403998575519e-08,False,False,9.999815665651113e-05,False
33,25,0.78125,0.8187622427940369,10.323789596557617,9.505027770996094,1,0.8187622427940369,inf,inf,0.3729488253593445,"0,0,0,0,0,0,0,0,0,0,0,0","0,1,2,3",0.06055617704987526,0.017529364675283432,0.9765434265136719,False,False,1.4845274343144865e-08,False,False,9.999841859098524e-05,False
34,25,0.78125,0.757388710975647,9.815342903137207,9.057953834533691,1,0.757388710975647,inf,inf,0.29195302724838257,"0,0,0,-1,0,0,-1,0,0,-1,0,0","0,1,2,3",0.9952017068862915,0.12785352766513824,0.9687691330909729,True,False,2.336209270481504e-08,False,False,9.999056783271953e-05,False
35,25,0.78125,0.9362840056419373,8.356285095214844,7.420001029968262,1,0.9362840056419373,inf,inf,0.2864567041397095,"0,0,0,0,0,0,0,0,0,1,0,0","0,1,2,3",0.8554392457008362,0.14415335655212402,0.009923063218593597,False,False,1.5150698473576085e-08,False,False,9.999955364037305e-05,False
36,25,0.78125,0.7419679164886475,10.571974754333496,9.83000659942627,1,0.7419679164886475,inf,inf,0.23129218816757202,"0,0,0,0,0,0,0,0,0,0,0,0","0,1,2,3",0.02992488071322441,0.9743549227714539,0.21527042984962463,False,False,2.8021048592563602e-08,False,False,9.999746544053778e-05,False
37,25,0.78125,0.5847201347351074,11.447810173034668,10.863090515136719,1,0.5847201347351074,inf,inf,0.14661341905593872,"0,0,0,-1,0,0,-1,0,0,0,-1,0","0,1,2,3",0.7339664101600647,0.3147045373916626,0.8765479922294617,False,False,1.7254096817964637e-08,False,False,9.999702888308093e-05,False
38,25,0.78125,0.5055937767028809,9.018638610839844,8.513044357299805,1,0.5055937767028809,inf,inf,0.21199488639831543,"0,0,0,0,0,0,0,-1,0,0,-1,0","0,1,2,3",0.07122470438480377,0.7635743021965027,0.9305357336997986,False,False,2.7848660266727165e-08,False,False,9.9991935712751e-05,False
39,25,0.78125,1.0603241920471191,9.775888442993164,8.715564727783203,1,1.0603241920471191,inf,inf,0.2546013593673706,"0,0,0,0,-1,-1,0,-1,-1,0,-1,-1","0,1,2,3",0.03722013160586357,0.8085161447525024,0.8643797636032104,False,False,2.5652260760011814e-08,False,False,9.998901805374771e-05,False
40,25,0.78125,0.5238718390464783,10.237325668334961,9.713454246520996,1,0.5238718390464783,inf,inf,0.3307211995124817,"0,0,0,-1,0,0,-1,0,0,-1,0,0","0,1,2,3",0.8990837931632996,0.9008574485778809,0.10534002631902695,False,False,2.2806313282330848e-08,False,False,9.999918256653473e-05,False
41,25,0.78125,0.8213791847229004,10.674782752990723,9.853403091430664,1,0.8213791847229004,inf,inf,0.21720758080482483,"0,0,0,0,0,0,0,0,0,0,0,0","0,1,2,3",0.2258986085653305,0.08760794997215271,0.08276902884244919,False,False,2.9446097116192504e-08,False,False,9.99943440547213e-05,False
42,25,0.78125,1.2782267332077026,9.158539772033691,7.880312919616699,1,1.2782267332077026,inf,inf,0.33416301012039185,"0,0,0,0,-1,0,0,-1,0,0,-1,0","0,1,2,3",0.0729157030582428,0.9268695712089539,0.9212710857391357,False,False,2.7847361749877564e-08,False,False,9.99973708530888e-05,False
43,25,0.78125,0.6718692183494568,9.360629081726074,8.688759803771973,1,0.6718692183494568,inf,inf,0.3031102418899536,"0,0,0,0,-1,0,0,-1,0,0,-1,0","0,1,2,3",0.02010144293308258,0.8445162773132324,0.005131624639034271,False,False,2.4811125598489525e-08,False,False,9.99974727164954e-05,False
44,25,0.78125,0.988892674446106,9.862933158874512,8.874040603637695,1,0.988892674446106,inf,inf,0.3412719964981079,"0,0,0,0,0,0,0,0,0,0,0,0","0,1,2,3",0.07787002623081207,0.9224666357040405,0.9724055528640747,False,False,1.9994084610175378e-08,False,False,9.999916073866189e-05,False
45,25,0.78125,0.5937300324440002,10.238141059875488,9.644411087036133,1,0.5937300324440002,inf,inf,0.29651081562042236,"0,0,0,-1,-1,0,-1,-1,0,-1,-1,0","0,1,2,3",0.885013222694397,0.8583598136901855,0.9364809989929199,False,False,1.6166787020210904e-08,False,False,0.0001000010670395568,False
46,25,0.78125,1.2485218048095703,10.23056411743164,8.98204231262207,1,1.2485218048095703,inf,inf,0.2917078733444214,"0,0,0,0,0,0,0,0,0,0,0,0","0,1,2,3",0.9524384140968323,0.12791885435581207,0.9786440134048462,True,False,1.9651789529007146e-08,False,False,0.00010000196925830096,False
47,25,0.78125,0.4737161099910736,10.028828620910645,9.555112838745117,1,0.4737161099910736,inf,inf,0.23451846837997437,"0,0,0,-1,0,0,-1,0,0,-1,0,0","0,1,2,3",0.7791980504989624,0.0379750020802021,0.8064538836479187,False,False,3.170033124888505e-08,False,False,0.00010000455949921161,False
48,25,0.78125,0.527398943901062,8.683562278747559,8.156163215637207,1,0.527398943901062,inf,inf,0.21627110242843628,"0,0,0,0,0,0,0,0,0,0,-1,0","0,1,2,3",0.02061006799340248,0.2313404232263565,0.16055910289287567,False,False,2.7793127799213835e-08,False,False,0.0001000029660644941,False
49,25,0.78125,0.34152308106422424,9.921866416931152,9.580343246459961,1,0.34152308106422424,inf,inf,0.14499002695083618,"0,0,0,0,0,0,0,-1,0,0,-1,0","0,1,2,3",0.9870337843894958,0.6732487082481384,0.11870894581079483,False,False,1.9943408702260967e-08,False,False,0.00010001318150898442,False
50,25,0.78125,0.8231431245803833,10.11058521270752,9.287442207336426,1,0.8231431245803833,inf,inf,0.27926361560821533,"0,0,0,0,0,0,0,0,0,0,0,0","0,1,2,3",0.15441134572029114,0.9727094173431396,0.8487697839736938,False,False,1.46566225822653e-08,False,False,0.00010000512702390552,False
51,25,0.78125,0.337825745344162,9.168126106262207,8.830300331115723,1,0.337825745344162,inf,inf,0.2883003056049347,"0,0,0,0,0,0,0,0,0,0,0,0","0,1,2,3",0.13736139237880707,0.9571014642715454,0.07023461163043976,False,False,2.1207942069167984e-08,False,False,0.00010000439215218648,False
52,25,0.78125,0.5807280540466309,9.398603439331055,8.817874908447266,1,0.5807280540466309,inf,inf,0.3680981397628784,"0,0,0,0,0,0,0,0,0,0,0,0","0,1,2,3",0.01196664571762085,0.048218902200460434,0.025290943682193756,False,False,1.6849819317599213e-08,False,False,0.00010000392649089918,False
53,25,0.78125,0.629311740398407,9.01417064666748,8.384859085083008,1,0.629311740398407,inf,inf,0.3055184483528137,"0,0,0,-1,-1,0,-1,-1,0,-1,-1,0","0,1,2,3",0.9709087014198303,0.830418586730957,0.049842119216918945,False,False,2.7475332231574612e-08,False,False,9.999932808568701e-05,False
54,25,0.78125,0.4493452310562134,8.927671432495117,8.478325843811035,1,0.4493452310562134,inf,inf,0.12314236164093018,"0,0,0,0,0,-1,0,-1,-1,0,-1,-1","0,1,2,3",0.018956594169139862,0.6481500864028931,0.8003835678100586,False,False,1.926676596042398e-08,False,False,0.00010001095506595448,False
55,25,0.78125,1.1223087310791016,9.099206924438477,7.976898193359375,1,1.1223087310791016,inf,inf,0.2997872531414032,"0,0,0,0,0,0,0,0,0,0,0,0","0,1,2,3",0.9261630773544312,0.14449529349803925,0.9554641246795654,False,False,2.6053115220747713e-08,False,False,9.999728354159743e-05,False
56,25,0.78125,1.1984343528747559,9.183415412902832,7.984981060028076,1,1.1984343528747559,inf,inf,0.2457672357559204,"0,0,0,-1,0,0,-1,0,0,-1,0,0","0,1,2,3",0.012262105941772461,0.15458615124225616,0.18637865781784058,True,False,4.3166071606037804e-08,False,False,0.00010001431655837223,False
57,25,0.78125,0.651559054851532,11.511924743652344,10.860365867614746,1,0.651559054851532,inf,inf,0.17172366380691528,"0,0,0,-1,-1,0,-1,-1,0,0,-1,0","0,1,2,3",0.7026834487915039,0.9104667901992798,0.012129999697208405,False,False,1.6782660594572008e-08,False,False,0.00010000118345487863,False
58,25,0.78125,0.7506003379821777,9.938374519348145,9.187774658203125,1,0.7506003379821777,inf,inf,0.36013922095298767,"0,0,0,-1,0,0,-1,0,0,-1,0,0","0,1,2,3",0.9791219830513,0.06625932455062866,0.9874394536018372,False,False,2.749998451179181e-08,False,False,0.00010000776819651946,False
59,25,0.78125,0.7753056287765503,9.642340660095215,8.867034912109375,1,0.7753056287765503,inf,inf,0.30507487058639526,"0,0,0,0,0,-1,0,0,-1,0,0,-1","0,1,2,3",0.9067128896713257,0.9096278548240662,0.8628771901130676,False,False,2.4404309684200598e-08,False,False,0.00010000228940043598,False
60,25,0.78125,0.9450461864471436,11.004651069641113,10.05960464477539,1,0.9450461864471436,inf,inf,0.24580615758895874,"0,0,0,-1,0,0,-1,0,0,-1,0,0","0,1,2,3",0.799934983253479,0.19508562982082367,0.980977475643158,False,False,1.7473160696113155e-08,False,False,9.999392204917967e-05,False
61,25,0.78125,0.44702330231666565,9.114416122436523,8.66739273071289,1,0.44702330231666565,inf,inf,0.2279549241065979,"0,0,0,-1,-1,0,-1,-1,0,-1,-1,0","0,1,2,3",0.7826374769210815,0.9260735511779785,0.1384299397468567,False,False,1.6264849023173156e-08,False,False,0.00010000493784900755,False
62,25,0.78125,0.9653480648994446,9.492262840270996,8.526914596557617,1,0.9653480648994446,inf,inf,0.29572442173957825,"0,0,0,0,0,0,0,0,0,0,0,0","0,1,2,3",0.9993018507957458,0.10511989891529083,0.1345464289188385,False,False,1.3485430550019828e-08,False,False,0.00010000026668421924,False
63,25,0.78125,0.7502286434173584,8.95305061340332,8.202821731567383,1,0.7502286434173584,inf,inf,0.2710544764995575,"0,0,0,-1,0,0,-1,0,0,0,0,0","0,1,2,3",0.8402207493782043,0.17378436028957367,0.8752892017364502,False,False,2.0061301952978283e-08,False,False,9.999074973165989e-05,False
0,26,0.8125,0.4954732358455658,9.699606895446777,9.204133987426758,1,0.4954732358455658,inf,inf,0.4150424599647522,"0,0,0,0,0,0,0,0,0,0,0,0","0,1,2,3",0.9985265731811523,0.0473344624042511,0.9900995492935181,False,False,1.9876781109928743e-08,False,False,9.999715985031798e-05,False
1,26,0.8125,0.8154461979866028,10.255847930908203,9.440402030944824,1,0.8154461979866028,inf,inf,0.3440665602684021,"0,0,0,-1,0,0,-1,0,0,-1,0,0","0,1,2,3",0.9102283716201782,0.01081150397658348,0.9143655300140381,False,False,2.750187277911209e-08,False,False,0.00010000124166253954,False
2,26,0.8125,0.22891277074813843,9.506937026977539,9.278024673461914,1,0.22891277074813843,inf,inf,0.195420503616333,"0,0,0,-1,0,-1,-1,0,-1,-1,0,-1","0,1,2,3",0.8970034122467041,0.9568873643875122,0.7101278901100159,False,False,3.4416697047845446e-08,False,False,9.999643225455657e-05,False
3,26,0.8125,0.5958905220031738,9.885713577270508,9.289823532104492,1,0.5958905220031738,inf,inf,0.3945842385292053,"0,0,0,0,0,0,0,0,0,0,0,0","0,1,2,3",0.9629331827163696,0.976516842842102,0.050987981259822845,True,False,2.9091953734905474e-08,False,False,9.999937901739031e-05,False
4,26,0.8125,0.6923461556434631,9.784513473510742,9.092166900634766,1,0.6923461556434631,inf,inf,0.3244328796863556,"0,0,0,-1,0,0,-1,0,0,-1,0,0","0,1,2,3",0.9042435884475708,0.11884336173534393,0.06861510872840881,False,False,1.800778548499693e-08,False,False,9.999849135056138e-05,False
5,26,0.8125,0.38898220658302307,9.094328880310059,8.705347061157227,1,0.38898220658302307,inf,inf,0.1892704963684082,"0,0,0,-1,0,0,-1,-1,0,-1,-1,0","0,1,2,3",0.8851314783096313,0.7203450202941895,0.014811016619205475,False,False,2.0176686987838366e-08,False,False,9.99973199213855e-05,False
6,26,0.8125,0.5221383571624756,9.975713729858398,9.453575134277344,1,0.5221383571624756,inf,inf,0.21861812472343445,"0,0,0,0,0,0,0,0,0,0,0,0","0,1,2,3",0.2352842092514038,0.9981458187103271,0.19457975029945374,False,False,2.109742069933418e-08,False,False,0.00010000616748584434,False
7,26,0.8125,0.29185324907302856,10.776466369628906,10.484613418579102,1,0.29185324907302856,inf,inf,0.28392165899276733,"0,0,0,-1,-1,0,-1,-1,0,0,-1,0","0,1,2,3",0.8188602328300476,0.8888441324234009,0.008989393711090088,False,False,2.2404934796327325e-08,False,False,9.99992189463228e-05,False
8,26,0.8125,0.2314327359199524,10.80077075958252,10.569337844848633,1,0.2314327359199524,inf,inf,0.20378154516220093,"0,0,0,0,0,-1,0,-1,-1,0,-1,-1","0,1,2,3",0.19701331853866577,0.7961388826370239,0.7484350204467773,False,False,2.572187618454791e-08,False,False,0.00010000370093621314,False
9,26,0.8125,0.702045738697052,9.50683879852295,8.804793357849121,1,0.702045738697052,inf,inf,0.3366861045360565,"0,0,0,0,0,0,0,0,0,0,0,0","0,1,2,3",0.0914093554019928,0.0159989632666111,0.9113662838935852,False,False,1.3917190955226033e-08,False,False,0.00010000217298511416,False
10,26,0.8125,0.8760108947753906,9.284122467041016,8.408111572265625,1,0.8760108947753906,inf,inf,0.24445199966430664,"0,0,0,-1,0,0,-1,0,0,0,0,0","0,1,2,3",0.7843661904335022,0.004806298762559891,0.055166661739349365,False,False,1.9542985896237042e-08,False,False,0.00010000659676734358,False
11,26,0.8125,0.21022680401802063,10.623079299926758,10.41285228729248,1,0.21022680401802063,inf,inf,0.3621683120727539,"0,0,0,0,0,0,0,0,0,0,0,0","0,1,2,3",0.9853675365447998,0.9642666578292847,0.8953009843826294,False,False,1.2792803261163499e-08,False,False,9.999707981478423e-05,False
12,26,0.8125,0.655028760433197,8.842947959899902,8.187919616699219,1,0.655028760433197,inf,inf,0.18413999676704407,"0,0,0,0,0,0,0,0,0,0,-1,0","0,1,2,3",0.8741403222084045,0.2866254448890686,0.15150144696235657,False,False,2.4859396319243388e-08,False,False,0.00010000295151257887,False
13,26,0.8125,0.2727854251861572,9.640713691711426,9.367928504943848,1,0.2727854251861572,inf,inf,0.25916382670402527,"0,0,0,0,-1,0,0,-1,0,0,-1,0","0,1,2,3",0.14150606095790863,0.8551894426345825,0.2199690341949463,False,False,1.54291299736542e-08,False,False,9.999621397582814e-05,False
14,26,0.8125,0.8430432677268982,9.992260932922363,9.14921760559082,1,0.8430432677268982,inf,inf,0.3506031036376953,"0,0,0,-1,0,0,-1,0,0,-1,0,0","0,1,2,3",0.9905605316162109,0.9568978548049927,0.9164091348648071,False,False,2.0984057158557334e-08,False,False,0.00010000433394452557,False
15,26,0.8125,0.7085297703742981,10.702411651611328,9.993882179260254,1,0.7085297703742981,inf,inf,0.3039209544658661,"0,0,0,0,0,0,0,0,0,0,0,0","0,1,2,3",0.9319946765899658,0.08321961015462875,0.14836259186267853,False,False,2.0670965383828843e-08,False,False,9.999685426009819e-05,False
16,26,0.8125,0.7204104065895081,9.74738597869873,9.026975631713867,1,0.7204104065895081,inf,inf,0.28037190437316895,"0,0,0,0,0,0,0,0,0,0,0,0","0,1,2,3",0.16820429265499115,0.15598902106285095,0.9662339687347412,False,False,1.8614199959188227e-08,False,False,0.00010000293696066365,False
17,26,0.8125,0.6930524706840515,9.344362258911133,8.651309967041016,1,0.6930524706840515,inf,inf,0.23082640767097473,"0,0,0,0,0,0,0,0,0,0,0,0","0,1,2,3",0.031746987253427505,0.22387313842773438,0.9677280783653259,False,False,2.2993720705244414e-08,False,False,0.00010000322799896821,False
18,26,0.8125,0.1983940601348877,11.007085800170898,10.80869197845459,1,0.1983940601348877,inf,inf,0.22257894277572632,"0,0,0,-1,-1,0,-1,-1,0,-1,-1,0","0,1,2,3",0.8162644505500793,0.7721354961395264,0.141575425863266,False,False,1.4656189151196486e-08,False,False,9.999509347835556e-05,False
19,26,0.8125,0.6549772620201111,10.52925968170166,9.874282836914062,1,0.6549772620201111,inf,inf,0.1954275369644165,"0,0,0,0,0,0,0,0,0,0,0,0","0,1,2,3",0.2701370120048523,0.03325903043150902,0.10328318923711777,False,False,1.914504110800408e-08,False,False,0.00010000488691730425,False
20,26,0.8125,0.7720727920532227,9.718036651611328,8.945963859558105,1,0.7720727920532227,inf,inf,0.27746453881263733,"0,0,0,0,0,0,0,0,0,0,0,0","0,1,2,3",0.03264437988400459,0.0024020709097385406,0.16443678736686707,False,False,2.5103995326958284e-08,False,False,9.999293251894414e-05,False
21,26,0.8125,0.36525630950927734,9.300323486328125,8.935067176818848,1,0.36525630950927734,inf,inf,0.22832030057907104,"0,0,0,0,-1,0,0,-1,0,0,-1,0","0,1,2,3",0.02545856684446335,0.8868071436882019,0.7723777890205383,False,False,3.444746354830386e-08,False,False,9.999802568927407e-05,False
22,26,0.8125,0.3546918034553528,9.881556510925293,9.526865005493164,1,0.3546918034553528,inf,inf,0.16681718826293945,"0,0,0,0,0,0,-1,0,0,0,0,-1","0,1,2,3",0.27627718448638916,0.9259963631629944,0.30147022008895874,False,False,1.188577058996998e-08,False,False,9.998815221479163e-05,False
23,26,0.8125,0.49200087785720825,10.780688285827637,10.288687705993652,1,0.49200087785720825,inf,inf,0.1600160300731659,"0,0,0,0,-1,0,-1,-1,0,0,-1,0","0,1,2,3",0.32215774059295654,0.8451176285743713,0.8781768083572388,False,False,2.4975179258035496e-08,False,False,9.999796020565554e-05,False
24,26,0.8125,0.455078125,9.71589469909668,9.26081657409668,1,0.455078125,inf,inf,0.14546194672584534,"0,0,0,-1,0,-1,-1,0,-1,-1,-1,-1","0,1,2,3",0.8660843968391418,0.32319462299346924,0.7900382876396179,False,False,2.5554157900842256e-08,False,False,9.9996141216252e-05,False
25,26,0.8125,0.6364928483963013,9.77306842803955,9.136575698852539,1,0.6364928483963013,inf,inf,0.21900281310081482,"0,0,0,0,0,0,-1,0,0,0,0,0","0,1,2,3",0.24733345210552216,0.04530828073620796,0.2266903817653656,False,False,1.8132286783156815e-08,False,False,0.00010000233305618167,False
26,26,0.8125,1.1382334232330322,9.675172805786133,8.53693962097168,1,1.1382334232330322,inf,inf,0.31201958656311035,"0,0,0,-1,0,0,-1,0,0,-1,0,0","0,1,2,3",0.865871787071228,0.04467809572815895,0.034707531332969666,False,False,2.904416440685509e-08,False,False,0.00010000313341151923,False
27,26,0.8125,0.46029898524284363,9.738205909729004,9.277907371520996,1,0.46029898524284363,inf,inf,0.3582725524902344,"0,0,0,0,0,0,0,0,0,0,0,0","0,1,2,3",0.9617732763290405,0.07141906768083572,0.9107033610343933,False,False,1.5626641314270273e-08,False,False,9.999389294534922e-05,False
28,26,0.8125,0.19200916588306427,10.420846939086914,10.228837966918945,1,0.19200916588306427,inf,inf,0.3389403223991394,"0,0,0,0,0,0,0,0,0,0,0,0","0,1,2,3",0.12460476160049438,0.03787690028548241,0.11374558508396149,False,False,1.7230933124778858e-08,False,False,9.999480244005099e-05,False
29,26,0.8125,0.5606429576873779,10.337742805480957,9.777099609375,1,0.5606429576873779,inf,inf,0.20289981365203857,"0,0,0,-1,0,0,-1,0,0,-1,-1,0","0,1,2,3",0.8481851816177368,0.27970877289772034,0.05607474595308304,False,False,2.1484304113528196e-08,False,False,9.999554458772764e-05,False
30,26,0.8125,0.24248114228248596,10.46351146697998,10.221030235290527,1,0.24248114228248596,inf,inf,0.2711748480796814,"0,0,0,-1,0,0,-1,0,0,-1,0,0","0,1,2,3",0.8150249719619751,0.17481236159801483,0.8209531903266907,False,False,2.2899085294625365e-08,False,False,0.00010000020847655833,False
